MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,Bedrooms,Bathrooms,SquareFeet,YearBuilt,Floors,Garage,Pool,Location,Price
6.7694,9.0,7.675675675675675,1.0196560196560196,1169.0,2.8722358722358723,34.88,-120.44,2.751,2,1,1355,1961,2,1,0,Suburban,18985584
7.5696,4.0,8.026178010471204,1.1570680628272252,545.0,2.8534031413612566,34.87,-120.45,3.287,2,1,1687,1958,2,0,0,Suburban,21950885
5.038,13.0,5.958762886597938,0.9072164948453608,1084.0,2.7938144329896906,34.87,-120.44,1.94,2,1,1329,1959,1,1,0,Suburban,18590903
2.2791,23.0,5.394944707740916,1.2290679304897314,1492.0,2.3570300157977884,34.86,-120.45,1.148,2,1,1022,1972,2,0,0,Suburban,13473738
2.0508,11.0,4.99388379204893,1.0642201834862386,504.0,1.5412844036697249,34.86,-120.4,2.75,2,1,1168,1964,2,1,0,Suburban,16237535
4.8185,26.0,5.96,0.9625,1323.0,3.3075,34.85,-120.4,1.579,2,1,1122,1974,1,1,1,Suburban,18444241
4.375,15.0,5.373626373626373,1.0274725274725274,407.0,2.2362637362637363,34.86,-120.41,1.58,2,1,1118,1967,2,0,0,Suburban,15605218
4.3125,17.0,6.706131078224101,1.069767441860465,1538.0,3.251585623678647,34.86,-120.43,1.681,2,1,1310,1964,2,1,0,Suburban,18021990
3.8203,17.0,6.1923076923076925,1.1121794871794872,874.0,2.801282051282051,34.86,-120.43,1.415,2,1,1207,1967,2,1,1,Suburban,18520465
4.7813,17.0,7.31767955801105,1.0662983425414365,1057.0,2.9198895027624308,34.9,-120.37,3.268,2,1,1401,1969,1,0,0,Suburban,17607773
3.9375,24.0,7.662721893491124,1.1952662721893492,1093.0,3.2337278106508878,34.87,-120.33,3.412,2,1,1602,1977,2,1,0,Suburban,20130402
3.2135,4.0,5.764026402640264,1.0041254125412542,2801.0,2.311056105610561,34.91,-120.42,2.127,2,1,1237,1955,2,1,0,Suburban,16350537
3.5391,27.0,5.835260115606936,1.023121387283237,1029.0,2.9739884393063583,34.9,-120.43,1.447,2,1,1160,1977,1,1,1,Suburban,18223386
4.1058,30.0,6.368,1.048,1117.0,2.978666666666667,34.9,-120.43,1.64,2,1,1137,1980,2,1,0,Suburban,17049575
3.5288,8.0,5.733455882352941,1.1397058823529411,1159.0,2.130514705882353,34.88,-120.41,1.655,2,1,1187,1958,1,1,0,Suburban,15606200
5.0099,24.0,7.137809187279152,1.0848056537102473,855.0,3.021201413427562,34.89,-120.42,1.625,2,1,1469,1978,1,0,0,Suburban,17597117
5.0286,30.0,6.184375,1.06875,999.0,3.121875,34.89,-120.43,1.58,2,1,1215,1983,2,1,1,Suburban,20516538
4.6694,28.0,6.181425485961123,1.0323974082073435,1384.0,2.9892008639308854,34.89,-120.43,1.582,2,1,1423,1975,1,1,0,Suburban,19101655
5.0113,22.0,6.935483870967742,1.0241935483870968,1149.0,3.088709677419355,34.88,-120.43,1.586,2,1,1230,1970,1,0,0,Suburban,15606536
4.8359,18.0,6.557591623036649,0.9842931937172775,1162.0,3.0418848167539267,34.87,-120.42,1.957,2,1,1089,1965,1,1,0,Suburban,15195860
4.6648,21.0,6.036827195467422,0.9320113314447592,1094.0,3.0991501416430594,34.87,-120.43,1.93,2,1,1134,1974,1,1,1,Suburban,18639903
3.9871,26.0,6.387218045112782,1.0225563909774436,799.0,3.0037593984962405,34.87,-120.43,1.577,2,1,1348,1975,2,1,1,Suburban,20389853
5.0639,4.0,6.467486818980668,0.9824253075571178,1678.0,2.9490333919156413,34.88,-120.41,2.017,2,1,1187,1958,2,1,0,Suburban,17412087
4.9766,10.0,6.887147335423197,1.031347962382445,1064.0,3.335423197492163,34.87,-120.4,1.996,2,1,1279,1962,1,1,0,Suburban,17939236
5.062,32.0,7.106761565836299,1.1281138790035588,866.0,3.0818505338078293,34.87,-120.41,1.589,2,1,1516,1984,2,1,0,Suburban,20654897
4.9028,15.0,6.391666666666667,1.0458333333333334,761.0,3.1708333333333334,34.87,-120.41,1.936,2,1,1324,1968,1,1,1,Suburban,19397398
1.7431,52.0,5.0398550724637685,1.039855072463768,632.0,2.289855072463768,34.95,-120.42,1.315,2,1,1045,2006,1,0,0,Suburban,13847306
3.1078,33.0,5.327073552425665,1.1126760563380282,1579.0,2.4710485133020343,34.95,-120.42,1.467,2,1,1143,1984,3,1,0,Suburban,16876579
2.3506,50.0,4.878411910669975,1.0248138957816377,985.0,2.444168734491315,34.95,-120.43,1.361,2,1,933,1997,2,0,0,Suburban,13856957
3.6815,43.0,6.516129032258065,1.1096774193548387,692.0,2.232258064516129,34.95,-120.43,1.818,2,1,1265,1992,1,0,0,Suburban,16029088
2.7188,32.0,5.511627906976744,1.067829457364341,1337.0,2.5910852713178296,34.94,-120.42,1.337,2,1,1183,1979,2,1,0,Suburban,15480580
2.8649,4.0,4.958477508650519,1.1211072664359862,1311.0,2.2681660899653977,34.93,-120.43,1.865,2,1,857,1950,1,1,0,Suburban,12589631
3.285,10.0,5.302491103202847,1.0409252669039146,1593.0,2.8345195729537367,34.93,-120.43,2.183,2,1,846,1957,3,0,0,Suburban,12524013
3.6639,21.0,5.584016393442623,1.0532786885245902,1466.0,3.0040983606557377,34.98,-120.43,1.286,2,1,1073,1975,1,1,0,Suburban,15476548
4.0125,28.0,5.154676258992806,0.9712230215827338,1001.0,3.6007194244604315,34.97,-120.43,1.301,2,1,1124,1981,2,0,0,Suburban,15771008
4.4342,20.0,5.310126582278481,0.9715189873417721,840.0,2.6582278481012658,34.96,-120.42,1.607,2,1,1087,1973,1,1,0,Suburban,15517417
4.8155,24.0,6.631961259079903,1.0024213075060533,1171.0,2.835351089588378,34.96,-120.43,1.629,2,1,1412,1976,2,1,0,Suburban,20126446
2.0673,24.0,4.409313725490196,1.1519607843137254,1416.0,3.4705882352941178,34.96,-120.43,1.369,2,1,680,1975,3,1,0,Suburban,12385662
3.6212,31.0,6.15034965034965,1.062937062937063,1386.0,2.423076923076923,34.96,-120.42,1.514,2,1,1261,1976,1,1,1,Suburban,18233529
2.212,19.0,4.47953216374269,0.9961013645224172,1246.0,2.4288499025341133,34.96,-120.42,1.32,2,1,961,1972,1,1,1,Suburban,15858782
1.0349,19.0,4.563106796116505,1.225242718446602,1291.0,2.5067961165048542,34.96,-120.43,1.308,2,1,777,1973,2,1,0,Suburban,11184007
4.125,18.0,5.583815028901734,1.0115606936416186,1071.0,3.0953757225433525,34.97,-120.42,1.398,2,1,1202,1964,1,1,0,Suburban,16915409
4.2125,16.0,5.820253164556962,1.0202531645569621,1245.0,3.151898734177215,34.96,-120.41,1.483,2,1,1152,1966,2,1,1,Suburban,18051226
4.5066,14.0,6.121301775147929,1.014792899408284,1240.0,3.668639053254438,34.96,-120.42,1.498,2,1,1531,1968,2,1,0,Suburban,19350626
4.0431,9.0,5.740816326530612,1.0040816326530613,1144.0,2.3346938775510204,34.96,-120.38,2.268,2,1,930,1958,1,1,0,Suburban,14575777
4.65,21.0,7.485232067510548,1.109704641350211,724.0,3.0548523206751055,34.96,-120.41,1.525,2,1,1633,1971,2,1,0,Suburban,20951890
4.5536,9.0,6.534939759036145,1.0313253012048194,1116.0,2.689156626506024,34.96,-120.41,1.901,2,1,1267,1961,1,1,0,Suburban,17315671
5.0206,8.0,6.5,0.9862068965517241,835.0,2.8793103448275863,34.95,-120.4,2.61,2,1,1138,1960,3,0,0,Suburban,16088007
3.0723,6.0,6.269858541893362,1.2132752992383025,2551.0,2.7758433079434166,34.98,-120.47,1.373,2,1,1201,1960,1,1,1,Suburban,17796551
1.7941,22.0,4.216145833333333,0.9375,1509.0,3.9296875,34.97,-120.44,1.103,2,1,870,1968,2,0,0,Suburban,12579602
3.7589,26.0,5.5537459283387625,1.1205211726384365,1605.0,5.228013029315961,34.97,-120.44,1.137,2,1,1214,1977,1,1,0,Suburban,16264693
3.0368,25.0,4.948453608247423,0.979381443298969,1434.0,3.695876288659794,34.97,-120.45,1.293,2,1,1161,1971,2,0,0,Suburban,14906161
3.7679,10.0,5.313725490196078,0.9915966386554622,1353.0,3.7899159663865545,34.97,-120.45,1.313,2,1,1204,1955,1,1,0,Suburban,15613370
2.6531,29.0,5.1274298056155505,1.2138228941684666,1617.0,3.4924406047516197,34.96,-120.44,1.083,2,1,928,1981,1,1,0,Suburban,13537281
3.4722,30.0,4.578804347826087,0.8559782608695652,1290.0,3.505434782608696,34.96,-120.44,1.125,2,1,1028,1983,1,1,1,Suburban,16821752
4.0603,21.0,4.5809935205183585,0.9611231101511879,2211.0,4.775377969762419,34.96,-120.45,1.176,2,1,955,1972,2,1,0,Suburban,15115851
2.5556,11.0,5.825112107623318,1.2556053811659194,1158.0,5.192825112107624,34.96,-120.45,1.292,3,2,1099,1959,2,0,0,Suburban,14636826
1.899,39.0,3.601173020527859,1.1114369501466275,851.0,2.495601173020528,34.96,-120.44,1.133,2,1,699,1990,1,1,1,Suburban,13557785
2.9167,34.0,4.588235294117647,1.0441176470588236,986.0,3.625,34.96,-120.44,1.042,2,1,846,1982,3,1,0,Suburban,13896268
2.875,26.0,5.1697612732095495,1.0503978779840848,1575.0,4.177718832891247,34.96,-120.45,1.214,2,1,1037,1977,1,1,0,Suburban,14151726
1.8625,32.0,3.399568034557235,0.9654427645788337,1772.0,3.8272138228941683,34.95,-120.45,0.902,2,1,606,1980,2,1,1,Suburban,12997147
3.1576,24.0,5.234177215189874,1.0042194092827004,1101.0,2.3227848101265822,34.94,-120.44,1.472,2,1,944,1977,2,1,0,Suburban,14249899
1.8633,17.0,4.514851485148514,1.0165016501650166,642.0,2.118811881188119,34.94,-120.47,1.094,2,1,950,1966,1,0,0,Suburban,12061820
2.0995,15.0,3.430830039525692,0.9644268774703557,1133.0,4.478260869565218,34.93,-120.44,0.875,2,1,749,1966,1,1,0,Suburban,11252453
2.1509,16.0,4.264227642276423,1.1341463414634145,1252.0,2.5447154471544717,34.93,-120.44,0.675,2,1,834,1968,2,1,0,Suburban,13536476
2.2743,38.0,4.021419009370817,1.0629183400267737,2601.0,3.4819277108433737,34.95,-120.44,1.064,2,1,941,1987,1,1,0,Suburban,13360871
2.375,10.0,4.064456721915286,1.1860036832412524,2232.0,4.110497237569061,34.95,-120.45,0.985,2,1,786,1955,2,1,0,Suburban,12522702
1.6875,29.0,3.815040650406504,1.048780487804878,1634.0,3.321138211382114,34.94,-120.44,1.227,2,1,732,1977,3,1,0,Suburban,12674744
2.2538,7.0,3.2222222222222223,1.159041394335512,1057.0,2.3028322440087146,34.95,-120.45,1.625,2,1,710,1954,1,1,0,Suburban,11282831
3.6422,26.0,4.3539094650205765,0.9547325102880658,891.0,3.6666666666666665,34.94,-120.45,1.206,2,1,857,1977,1,0,0,Suburban,12184377
2.4091,24.0,4.081534772182255,1.0719424460431655,1240.0,2.973621103117506,34.94,-120.45,1.155,2,1,824,1974,1,0,0,Suburban,12474502
1.8185,23.0,4.026785714285714,1.0267857142857142,1322.0,3.9345238095238093,34.97,-120.54,0.978,2,1,553,1973,2,1,0,Suburban,11171414
2.5809,27.0,4.898601398601398,1.027972027972028,1306.0,4.566433566433567,34.96,-120.57,0.832,2,1,981,1973,1,1,0,Suburban,14698944
2.1776,38.0,3.8682432432432434,1.0033783783783783,1107.0,3.739864864864865,34.96,-120.57,0.891,2,1,590,1988,3,1,0,Suburban,12362534
2.4318,5.0,4.33609958506224,0.9730290456431535,1911.0,3.9647302904564317,34.97,-120.64,0.861,2,1,745,1957,2,0,0,Suburban,11234086
2.1094,44.0,6.129310344827586,1.206896551724138,384.0,3.310344827586207,34.91,-120.6,0.738,2,1,1092,1993,3,1,0,Suburban,15967466
2.7377,29.0,6.276716206652512,1.1019108280254777,12427.0,4.397381457891012,34.7,-120.59,0.283,2,1,1151,1982,1,1,0,Suburban,15349755
4.3162,26.0,5.6938775510204085,0.961038961038961,1524.0,2.8274582560296846,34.7,-120.48,1.364,2,1,1083,1972,1,1,1,Suburban,18530938
2.0161,11.0,3.82312925170068,1.1156462585034013,504.0,3.4285714285714284,34.64,-120.46,1.188,2,1,715,1962,2,1,0,Suburban,12175458
1.6488,22.0,3.5757575757575757,0.9862258953168044,1272.0,3.5041322314049586,34.65,-120.46,1.175,2,1,781,1972,2,1,0,Suburban,12586947
1.9444,26.0,4.468809073724008,1.1417769376181475,1520.0,2.873345935727788,34.64,-120.46,1.294,2,1,916,1976,2,1,1,Suburban,15265816
3.071,8.0,4.5962962962962965,1.0851851851851853,1427.0,2.6425925925925924,34.64,-120.47,1.204,2,1,729,1956,3,1,0,Suburban,13087872
2.4583,31.0,5.325925925925926,1.1851851851851851,816.0,3.022222222222222,34.65,-120.47,1.281,2,1,1073,1985,2,1,0,Suburban,15759774
0.8106,16.0,3.43,1.085,614.0,3.07,34.64,-120.46,0.833,2,1,717,1969,1,1,0,Suburban,11115776
4.6023,8.0,5.917293233082707,0.9473684210526315,446.0,3.3533834586466167,34.64,-120.44,1.634,2,1,1150,1958,1,1,0,Suburban,15724036
3.8512,30.0,5.189309576837417,0.9398663697104677,1255.0,2.7951002227171493,34.64,-120.45,1.346,2,1,1031,1982,2,1,0,Suburban,15014192
3.0352,27.0,4.9650092081031305,1.14548802946593,1322.0,2.434622467771639,34.64,-120.45,1.354,2,1,1012,1979,2,0,0,Suburban,13915874
2.0865,40.0,5.2288557213930345,1.1691542288557213,574.0,2.855721393034826,34.64,-120.45,1.115,2,1,1122,1988,2,1,0,Suburban,15167495
2.0819,10.0,3.9105839416058394,1.082116788321168,1167.0,2.1295620437956204,34.65,-120.46,1.033,2,1,624,1959,1,1,0,Suburban,10662740
2.5966,14.0,3.950892857142857,0.9955357142857143,533.0,2.3794642857142856,34.65,-120.46,1.093,2,1,765,1960,3,1,0,Suburban,12536462
2.3333,32.0,5.816976127320955,1.1405835543766578,1074.0,2.848806366047745,34.65,-120.47,1.302,2,1,1314,1980,2,0,1,Suburban,17453755
4.2875,16.0,5.900462962962963,0.9907407407407407,1486.0,3.439814814814815,34.65,-120.47,1.507,2,1,1321,1966,1,0,0,Suburban,16055217
3.3203,27.0,5.8671875,0.9947916666666666,1197.0,3.1171875,34.65,-120.45,1.347,2,1,1258,1973,1,1,0,Suburban,16597910
1.975,30.0,4.808917197452229,1.0870488322717622,1402.0,2.976645435244161,34.65,-120.44,1.34,2,1,1015,1976,2,0,0,Suburban,13981580
1.9257,27.0,4.20303605313093,1.096774193548387,1544.0,2.9297912713472485,34.65,-120.45,1.353,2,1,1006,1981,2,1,0,Suburban,14495481
3.1442,21.0,4.709163346613546,0.9681274900398407,733.0,2.9203187250996017,34.65,-120.45,1.316,2,1,1133,1972,1,1,0,Suburban,15460786
2.0,25.0,4.0,1.126530612244898,896.0,3.657142857142857,34.65,-120.45,0.875,2,1,787,1979,2,0,1,Suburban,14206990
2.9271,48.0,5.046594982078853,1.0788530465949822,682.0,2.4444444444444446,34.63,-120.46,1.466,2,1,912,1997,1,0,0,Suburban,13001416
2.3804,37.0,6.238970588235294,1.2279411764705883,740.0,2.7205882352941178,34.64,-120.46,1.48,2,1,1220,1984,2,1,1,Suburban,18618403
3.4063,16.0,4.585131894484412,0.973621103117506,1009.0,2.419664268585132,34.64,-120.47,1.38,2,1,1226,1963,1,0,0,Suburban,15620874
3.2167,17.0,5.473214285714286,1.2366071428571428,484.0,2.1607142857142856,34.64,-120.45,1.125,2,1,937,1968,1,1,0,Suburban,14079927
3.7778,34.0,5.700665188470066,1.106430155210643,1105.0,2.450110864745011,34.64,-120.45,1.5,2,1,1093,1981,2,1,0,Suburban,16538819
4.5486,32.0,5.525525525525525,0.9279279279279279,828.0,2.4864864864864864,34.63,-120.45,1.724,2,1,963,1986,1,1,1,Suburban,17577134
4.5417,22.0,5.561101549053356,0.9449225473321858,1739.0,2.9931153184165233,34.66,-120.44,1.424,2,1,1124,1971,1,1,0,Suburban,16014184
4.7875,7.0,7.365044247787611,1.1150442477876106,1462.0,3.234513274336283,34.66,-120.45,1.983,2,1,1352,1953,2,0,1,Suburban,19523393
3.0081,5.0,4.699029126213592,1.1359223300970873,1302.0,2.1067961165048543,34.66,-120.46,1.352,2,1,928,1952,3,1,0,Suburban,14827284
4.9237,4.0,6.310280373831776,0.9813084112149533,1684.0,3.147663551401869,34.66,-120.47,1.666,2,1,1067,1952,2,1,0,Suburban,16155693
2.5667,40.0,6.5120481927710845,1.1897590361445782,1010.0,3.0421686746987953,34.52,-120.39,2.393,2,1,1364,1985,1,1,0,Suburban,18046827
4.1563,4.0,5.645833333333333,0.9851190476190477,915.0,2.7232142857142856,34.66,-120.48,1.726,2,1,1251,1952,1,1,0,Suburban,16745174
4.4628,26.0,6.059561128526646,0.9905956112852664,1001.0,3.1379310344827585,34.65,-120.48,1.344,2,1,1173,1974,2,1,0,Suburban,17881394
4.9286,25.0,6.735537190082645,1.0137741046831956,983.0,2.7079889807162534,34.63,-120.45,1.801,2,1,1333,1972,1,1,0,Suburban,17899746
3.7917,23.0,5.624423963133641,1.066820276497696,1392.0,3.207373271889401,34.63,-120.47,1.422,2,1,1108,1977,1,0,0,Suburban,14528602
5.3765,15.0,6.502976190476191,1.1488095238095237,827.0,2.4613095238095237,34.74,-120.46,2.231,2,1,1318,1968,1,0,1,Suburban,18721392
6.4678,21.0,7.325490196078431,1.0509803921568628,522.0,2.0470588235294116,34.71,-120.45,2.493,2,1,1461,1968,2,1,0,Suburban,20890498
4.9292,17.0,6.802884615384615,1.0336538461538463,1035.0,2.487980769230769,34.71,-120.46,2.072,2,1,1437,1963,2,1,0,Suburban,18884796
4.4595,24.0,6.2486910994764395,1.0078534031413613,1051.0,2.75130890052356,34.7,-120.47,1.527,2,1,1373,1975,2,0,0,Suburban,17772086
5.6177,21.0,6.888586956521739,1.0407608695652173,1012.0,2.75,34.71,-120.47,1.838,2,1,1296,1974,3,1,0,Suburban,19543824
4.7946,18.0,7.049056603773585,1.1886792452830188,747.0,2.818867924528302,34.69,-120.37,2.906,2,1,1378,1968,1,1,0,Suburban,19098733
3.87,26.0,6.048843187660668,1.0,1420.0,3.6503856041131106,34.7,-120.43,1.258,2,1,1299,1975,3,0,0,Suburban,17261065
3.6023,33.0,5.737430167597766,1.041899441340782,1067.0,2.9804469273743015,34.69,-120.43,1.283,2,1,1005,1978,2,1,0,Suburban,15409656
6.2685,6.0,8.010989010989011,1.0146520146520146,697.0,2.553113553113553,34.68,-120.44,3.074,2,1,1405,1953,1,0,1,Suburban,20580624
1.179,23.0,2.3887973640856672,1.057660626029654,1258.0,2.072487644151565,34.42,-119.86,2.25,2,1,500,1976,3,1,0,Suburban,10551337
2.2647,25.0,4.392628205128205,0.9983974358974359,2272.0,3.641025641025641,34.4,-119.88,2.167,2,1,928,1977,2,0,0,Suburban,12797649
2.1652,14.0,3.7512195121951217,1.056910569105691,5723.0,9.30569105691057,34.4,-119.85,0.375,2,1,678,1967,1,1,1,Suburban,12451513
3.3026,14.0,3.9806763285024154,1.103059581320451,1292.0,2.080515297906602,34.43,-119.88,2.295,2,1,738,1966,1,1,0,Suburban,12588821
4.4777,16.0,4.434782608695652,0.9335038363171355,962.0,2.4603580562659846,34.43,-119.88,2.825,2,1,810,1961,1,0,0,Suburban,12471649
3.75,16.0,3.9819494584837547,0.9765342960288809,1227.0,2.2148014440433212,34.43,-119.88,2.231,2,1,709,1968,3,1,0,Suburban,13652736
3.6304,22.0,4.850409836065574,1.0081967213114753,1333.0,2.7315573770491803,34.42,-119.88,3.122,2,1,1039,1974,1,0,0,Suburban,14684241
6.0992,24.0,6.0636363636363635,1.106060606060606,1170.0,3.5454545454545454,34.4,-119.91,2.688,2,1,1094,1973,3,0,0,Suburban,16697483
5.4197,24.0,5.923497267759563,1.0191256830601092,934.0,2.551912568306011,34.45,-119.83,2.809,2,1,1158,1974,1,1,0,Suburban,16866996
4.2404,28.0,6.144654088050315,1.0188679245283019,537.0,3.3773584905660377,34.44,-119.84,2.743,2,1,1138,1974,1,1,0,Suburban,16871037
6.3654,26.0,7.3610648918469215,1.0249584026622296,1839.0,3.059900166389351,34.45,-119.84,3.312,2,1,1326,1971,1,1,0,Suburban,19045699
6.0256,28.0,5.942760942760943,1.0134680134680134,1173.0,3.9494949494949494,34.44,-119.85,2.768,2,1,1275,1980,2,1,0,Suburban,18696384
7.4734,26.0,7.465076660988075,1.0528109028960817,1728.0,2.9437819420783646,34.47,-119.81,4.322,2,1,1441,1977,1,0,0,Suburban,19419755
7.1687,22.0,7.615720524017467,0.9868995633187773,1479.0,3.2292576419213974,34.46,-119.81,3.844,2,1,1541,1970,2,0,0,Suburban,20220666
6.2987,23.0,7.1722846441947565,1.0374531835205993,724.0,2.7116104868913857,34.48,-119.85,3.482,2,1,1283,1974,1,1,1,Suburban,20485655
5.5954,27.0,6.401084010840108,1.0745257452574526,2394.0,3.2439024390243905,34.44,-119.88,2.614,2,1,1206,1973,2,1,0,Suburban,19054117
5.5184,25.0,6.03030303030303,1.0173160173160174,1669.0,3.6125541125541125,34.44,-119.89,2.683,2,1,1281,1971,2,1,1,Suburban,20907592
5.0767,25.0,6.042065009560229,0.9694072657743786,1514.0,2.8948374760994264,34.44,-119.89,2.712,2,1,1467,1976,1,1,0,Suburban,18821808
6.0321,17.0,6.493939393939394,0.9818181818181818,1073.0,3.2515151515151515,34.44,-119.92,4.026,2,1,1101,1964,2,1,1,Suburban,19726005
3.8056,21.0,5.881516587677726,1.1753554502369667,746.0,3.5355450236966823,34.47,-120.05,4.25,2,1,1156,1971,3,1,0,Suburban,17109793
1.5071,28.0,3.481967213114754,1.0131147540983607,1058.0,3.4688524590163934,34.38,-119.86,3.167,2,1,737,1979,2,0,0,Suburban,11671776
1.24,24.0,2.967984934086629,1.0922787193973635,1630.0,3.0696798493408664,34.41,-119.86,3.25,2,1,531,1975,1,1,0,Suburban,10354015
2.1471,26.0,4.52924791086351,1.0445682451253482,1580.0,4.401114206128134,34.38,-119.86,1.875,2,1,990,1980,2,1,1,Suburban,16062444
6.5173,24.0,6.4526315789473685,0.9947368421052631,1554.0,2.7263157894736842,34.45,-119.81,3.34,2,1,1203,1972,2,1,0,Suburban,18274972
4.6806,23.0,5.674418604651163,1.0518783542039356,1467.0,2.62432915921288,34.44,-119.81,2.889,2,1,1150,1970,1,1,1,Suburban,18515854
6.7247,24.0,6.803030303030303,1.009469696969697,1683.0,3.1875,34.45,-119.82,3.338,2,1,1308,1969,1,1,0,Suburban,19711094
3.0875,26.0,4.725543478260869,1.0923913043478262,599.0,1.627717391304348,34.44,-119.83,1.984,2,1,1067,1977,1,1,0,Suburban,15571990
4.875,22.0,5.158986175115207,1.0944700460829493,1016.0,2.3410138248847927,34.44,-119.82,2.954,2,1,964,1975,1,0,1,Suburban,16318424
3.2115,14.0,3.36013986013986,1.0664335664335665,662.0,2.3146853146853146,34.44,-119.81,2.063,2,1,636,1959,1,1,0,Suburban,11977368
3.0773,15.0,3.9102902374670183,0.9102902374670184,669.0,1.7651715039577835,34.43,-119.82,1.125,2,1,876,1964,1,1,0,Suburban,12938726
3.6034,16.0,3.2209567198177678,1.0546697038724373,793.0,1.806378132118451,34.44,-119.82,1.5,2,1,541,1964,1,1,1,Suburban,13982213
2.7689,28.0,3.913555992141454,1.043222003929273,1622.0,3.1866404715127703,34.44,-119.82,2.282,2,1,789,1982,1,1,0,Suburban,12457600
2.1389,35.0,3.09727626459144,1.093385214007782,567.0,2.2062256809338523,34.44,-119.83,2.6,2,1,500,1981,1,1,0,Suburban,9952041
2.1417,31.0,2.6511627906976742,1.149501661129568,699.0,2.3222591362126246,34.43,-119.83,2.05,2,1,500,1982,2,1,0,Suburban,11137180
5.1271,22.0,6.018867924528302,1.044811320754717,1066.0,2.5141509433962264,34.43,-119.77,3.425,2,1,1241,1973,3,1,0,Suburban,18504899
9.7821,28.0,8.212871287128714,1.0915841584158417,1604.0,3.9702970297029703,34.43,-119.77,5.00001,2,1,1543,1980,1,0,0,Suburban,21847877
9.6885,20.0,8.16842105263158,1.0921052631578947,1061.0,2.792105263157895,34.4,-119.79,5.00001,2,1,1579,1967,1,1,0,Suburban,21989077
5.0294,27.0,6.427884615384615,1.0072115384615385,1176.0,2.826923076923077,34.44,-119.8,2.802,2,1,1334,1977,1,1,0,Suburban,18154493
4.6957,27.0,5.514035087719298,0.9421052631578948,1760.0,3.087719298245614,34.43,-119.8,2.715,2,1,1044,1975,3,1,0,Suburban,17140931
5.6604,22.0,6.266519823788546,1.1013215859030836,1456.0,3.20704845814978,34.43,-119.8,2.764,2,1,1335,1969,2,1,0,Suburban,18544387
4.1797,25.0,4.786407766990291,1.0161812297734627,977.0,3.161812297734628,34.44,-119.79,2.718,2,1,978,1973,1,0,1,Suburban,14831198
4.835,28.0,5.941908713692946,1.0269709543568464,1364.0,2.8298755186721993,34.44,-119.78,3.534,2,1,1231,1973,2,1,0,Suburban,18128007
5.1615,26.0,6.687037037037037,1.0425925925925925,2089.0,3.8685185185185187,34.43,-119.79,2.762,2,1,1461,1977,1,0,0,Suburban,19262879
2.7333,38.0,3.9209621993127146,1.1443298969072164,1028.0,3.5326460481099655,37.36,-121.9,1.825,2,1,816,1989,1,1,0,Rural,8492975
2.8971,37.0,4.077540106951871,0.9705882352941176,1075.0,2.874331550802139,37.36,-121.89,1.861,2,1,969,1988,1,0,0,Rural,8700514
3.7396,30.0,4.628301886792453,1.0811320754716982,1845.0,3.481132075471698,37.36,-121.88,2.107,2,1,1016,1976,1,0,0,Rural,9503131
3.2083,44.0,4.5698630136986305,1.0410958904109588,1143.0,3.1315068493150684,37.35,-121.89,1.819,2,1,861,1989,2,1,0,Rural,9428438
2.9545,47.0,4.195833333333334,1.0208333333333333,581.0,2.4208333333333334,37.36,-121.9,2.375,2,1,968,2000,2,0,0,Rural,9888849
2.7411,52.0,4.63677130044843,1.0717488789237668,531.0,2.381165919282511,37.35,-121.9,2.271,2,1,953,1998,2,0,1,Rural,10965982
3.25,42.0,3.413114754098361,1.0262295081967212,1396.0,2.2885245901639344,37.35,-121.9,1.853,2,1,643,1991,2,1,1,Rural,8823479
3.5966,50.0,5.2952755905511815,1.1299212598425197,791.0,3.1141732283464565,37.34,-121.9,2.458,2,1,1086,1999,2,1,0,Rural,10394601
2.619,52.0,3.765625,1.078125,385.0,6.015625,37.34,-121.9,2.125,2,1,864,2004,2,1,1,Rural,10473840
3.0139,35.0,3.606060606060606,1.2121212121212122,377.0,3.808080808080808,37.34,-121.92,2.042,2,1,766,1980,2,1,1,Rural,10108174
3.6389,42.0,3.994296577946768,0.9961977186311787,1212.0,2.3041825095057034,37.34,-121.92,2.392,2,1,981,1993,1,1,0,Rural,10520960
4.4,52.0,5.967667436489608,1.1339491916859123,1087.0,2.510392609699769,37.34,-121.92,3.913,2,1,1302,1999,2,1,0,Rural,12496563
5.5259,52.0,5.943786982248521,1.0,841.0,2.4881656804733727,37.33,-121.92,2.958,2,1,1241,1998,3,1,0,Rural,12353657
4.7768,52.0,5.853754940711463,1.1007905138339922,1215.0,2.4011857707509883,37.33,-121.92,3.011,2,1,1068,2001,2,1,1,Rural,12850967
3.575,44.0,5.138297872340425,1.0319148936170213,676.0,2.397163120567376,37.33,-121.93,2.922,2,1,1009,1992,2,1,0,Rural,9652211
5.4273,44.0,5.712,0.9546666666666667,846.0,2.256,37.33,-121.93,4.21,2,1,1149,1997,1,1,0,Rural,11693705
4.3,34.0,5.990066225165563,1.0496688741721854,863.0,2.857615894039735,37.33,-121.94,3.305,2,1,1267,1979,3,0,0,Rural,12333707
2.8042,35.0,3.895017793594306,1.0800711743772242,1193.0,2.122775800711744,37.34,-121.91,2.409,2,1,842,1982,3,1,0,Rural,9024313
